layer,expert,precise_target_grad_l2,precise_control_grad_l2,precise_grad_dot,precise_grad_cosine,precise_grad_specific,precise_grad_ratio
26,224,1.5091117834724037,0.044073214105500476,9.427509939996526e-05,0.0014174275363848716,1.4760568728932784,34.24101949600769
8,255,0.7832139887258456,0.03426021515781471,1.506889020674862e-05,0.0005615788547879714,0.7575188273574845,22.86074343360727
18,119,1.4722440228657483,0.233626916214946,0.00038595707155764103,0.0011221123086071914,1.2970238357045387,6.301688378683747
15,74,1.5154676847319433,0.11090342760700193,-0.00024543758991057985,-0.0014603246930355387,1.4322901140266917,13.664750652148452
33,235,1.205768579068205,0.014965525572894175,2.383777427894529e-05,0.001321021138965123,1.1945444348885343,80.56974498587236
5,119,0.29424405679437404,0.0077969017720103265,-2.8709738217003178e-05,-0.012514095646353213,0.2883963804653663,37.73858711583698
27,146,2.549590926924027,2.0983220185794638,1.2545027136802673,0.23449250292765197,0.9758494129894293,1.21506179906974
27,86,1.6805804784317397,0.16058237966383546,-0.009979821625165641,-0.036979886601699284,1.560143693683863,10.465534773736794
14,149,0.8436926539677865,0.6868263325271563,0.10622188076376915,0.18330857513375792,0.3285729045724193,1.2283929925374542
6,0,0.44570378630285656,0.22371856844292948,0.002404765400569886,0.024117059763350695,0.27791485997065946,1.9922520933463026
5,66,0.031554891706770685,0.013951734922957896,1.0788832014441141e-05,0.024506400159592046,0.021091090514552262,2.261718121707192
3,220,0.02632890180066508,0.012355485860798867,5.0328977522440255e-05,0.15471254655927957,0.01706228740506593,2.1309483168176913
36,229,0.5952702434691162,0.3516825788786467,0.11401418037712574,0.5446203195712962,0.33150830931013114,1.692635004456193
36,95,0.008340364500011832,1.233156036937621,4.248421646479983e-06,0.00041307085020239826,-0.916526663203204,0.006763429971698677
33,1,0.014758185693057039,1.1949630176535686,4.8128208163689123e-05,0.0027290548080799453,-0.8814640775471193,0.012350328399303842
