layer,expert,target_delta_nll,control_delta_nll,causal_specificity,target_relative_delta,control_relative_delta,causal_relative_specificity,renorm_target_delta_nll,renorm_control_delta_nll,renorm_causal_specificity,renorm_target_relative_delta,renorm_control_relative_delta,renorm_causal_relative_specificity,ci_2.5,ci_97.5,p_positive
26,176,0.003288624342530966,-0.006548531819134951,0.003288624342530966,0.0011896491211265223,-0.0032288542954149184,0.0011896491211265223,0.0027784372214227915,-0.002527217846363783,0.0027784372214227915,0.0010050905954272023,-0.0012460836144732766,0.0010050905954272023,-0.007637765109539032,0.013382371544837944,0.7226
30,229,-0.02821393497288227,0.03862113878130913,-0.05717978905886412,-0.010206298880029102,0.019042746266188043,-0.024488358579670133,-0.022208085283637047,0.03940124064683914,-0.0517590157687664,-0.008033702359342337,0.019427387484852916,-0.022604242972982025,-0.10083060869574548,-0.014283868864178765,0.0042
32,121,0.19668816030025482,-0.003272832604125142,0.19668816030025482,0.0711512999557466,-0.0016137204344224146,0.0711512999557466,0.2001689076423645,0.0009937905706465244,0.1994235647143796,0.07241044894483951,0.0004900037201313852,0.07204294615474098,0.1260273923277855,0.27351405823230746,1.0
29,194,0.057600196450948715,-0.04035227745771408,0.057600196450948715,0.02083668304658027,-0.019896310806400874,0.02083668304658027,0.05497516319155693,-0.0464792437851429,0.05497516319155693,0.019887085833673938,-0.022917305754669205,0.019887085833673938,0.023666845083236694,0.09332473921775816,0.9996
25,168,0.05850829556584358,0.10755611211061478,-0.0221587885171175,0.021165184937160762,0.05303219472366594,-0.01860896110558869,0.05765710771083832,0.07345712929964066,0.0025642607361078262,0.020857270509074623,0.03621916698563513,-0.006307104730151728,-0.06783933996409176,0.023076243765652128,0.1714
24,153,-0.015436165034770966,0.11421354115009308,-0.10109632089734077,-0.005583982314333404,0.05631474246783787,-0.04782003916521181,0.0016600656090304255,0.10373439639806747,-0.07614073168952018,0.0006005233152520871,0.05114783903369953,-0.037760355960022564,-0.17201339419558642,-0.03209065445512535,0.0012
26,134,0.014821341261267662,-0.0339629240334034,0.014821341261267662,0.005361571821186904,-0.01674594186588089,0.005361571821186904,0.014925472438335419,-0.03763118386268616,0.014925472438335419,0.005399240934584389,-0.01855463377325903,0.005399240934584389,-0.016162853814661503,0.043626119256019585,0.8418
28,149,0.035807084292173386,0.02105584181845188,0.020015202928334475,0.012953095860594259,0.010381906536733647,0.005166665958044023,0.06718382984399796,0.009059460833668709,0.060389234218746424,0.024303531143455133,0.004466906450917806,0.02095335130526678,-0.01169179474934936,0.05002126902341842,0.8904
31,132,-0.0033453060314059258,0.06446411460638046,-0.05169339198619127,-0.0012101535370556968,0.03178502282583805,-0.025048920656434232,0.01760249212384224,0.08409735560417175,-0.045470524579286575,0.00636764406744285,0.0414654941558237,-0.024731476549424924,-0.091412680555135,-0.011526925973594199,0.0052
35,132,-0.0074258591048419476,0.002361204707995057,-0.00919676263583824,-0.00268628029155976,0.0011642282841913233,-0.003559451504703252,0.006025597918778658,-0.001197527046315372,0.006025597918778658,0.002179740378257975,-0.0005904591218557605,0.002179740378257975,-0.030498796328902247,0.012571145154535767,0.205
34,113,0.039557866752147675,0.0022666240110993385,0.03785789874382317,0.01430992917212144,0.0011175938174330295,0.013471733809046668,0.03834344074130058,-0.00021798431407660246,0.03834344074130058,0.013870614526847744,-0.00010748051750816544,0.013870614526847744,0.02125621346011758,0.05362866127490996,1.0
37,155,-0.011797355487942696,-0.014500519260764122,-0.011797355487942696,-0.00426765483863289,-0.00714970396326941,-0.00426765483863289,-0.01671559177339077,-0.014748458750545979,-0.01671559177339077,-0.006046810760702386,-0.007271954340712163,-0.006046810760702386,-0.022129927843809127,-0.0015822398364543932,0.012
28,210,0.0274162907153368,-0.005644632037729025,0.0274162907153368,0.009917753673546113,-0.0027831726109663474,0.009917753673546113,0.03183398023247719,0.00030379355303011835,0.0316061350677046,0.01151583843607366,0.00014979008206914894,0.011403495874521798,-0.0038101184368133536,0.058985490527004,0.9584
