layer,expert,target_delta_nll,control_delta_nll,causal_specificity
6,227,0.02126958779990673,0.02191188372671604,0.0048356750048696995
6,241,0.030973758548498154,0.03151024505496025,0.0073410747572779655
6,255,0.01139636617153883,0.025325380265712738,-0.007597669027745724
10,0,0.03504947945475578,0.008888769894838333,0.028382902033627033
10,5,0.006443271413445473,0.023076392710208893,-0.010864023119211197
10,10,0.03923613205552101,0.01056599523872137,0.03131163562647998
10,16,0.03889920189976692,0.025412006303668022,0.019840197172015905
10,18,0.03166510909795761,0.011480913497507572,0.023054423974826932
10,23,0.04793335124850273,-0.006848358083516359,0.04793335124850273
10,46,0.03604936972260475,-0.002068399218842387,0.03604936972260475
10,47,0.01277617085725069,-0.0006664395332336426,0.01277617085725069
10,50,0.018904365599155426,-0.0027098238933831453,0.018904365599155426
10,63,0.024922607466578484,0.009038194082677364,0.01814396190457046
10,80,0.006217916030436754,0.001998499035835266,0.004719041753560305
10,83,0.04667595028877258,0.010593916289508343,0.038730513071641326
10,87,0.037792958319187164,0.0006596982711926103,0.03729818461579271
10,110,0.01880459114909172,0.02119644731283188,0.0029072556644678116
10,127,0.018171828240156174,0.002935589523985982,0.015970136097166687
10,128,0.035292498767375946,0.0018406343879178166,0.033912022976437584
10,133,0.0352993868291378,0.00810344610363245,0.029221802251413465
10,135,0.018450407311320305,-0.002024145098403096,0.018450407311320305
10,144,0.03075120598077774,0.003042218741029501,0.028469541925005615
10,145,0.02672739513218403,0.0017748612444847822,0.025396249198820442
10,163,0.0028163171373307705,0.010503065772354603,-0.005060982191935182
10,171,0.014413224533200264,-0.004223857074975967,0.014413224533200264
10,177,0.0008247899822890759,0.0010362708708271384,4.7586829168722034e-05
10,205,0.022487947717308998,-0.024388089776039124,0.022487947717308998
10,210,0.02807670272886753,0.006904354318976402,0.02289843698963523
10,217,0.01653660461306572,-0.004262496251612902,0.01653660461306572
10,226,0.04334597289562225,0.009617546573281288,0.03613281296566129
10,231,0.021334053948521614,0.019690513610839844,0.006566168740391731
10,234,0.028714673593640327,0.01131465658545494,0.020228681154549122
10,241,0.02055113948881626,7.662593998247758e-05,0.020493670033829403
12,2,0.016492092981934547,-0.004831767175346613,0.016492092981934547
12,5,0.02367745339870453,0.010796729475259781,0.015579906292259693
12,35,0.03924201428890228,0.0010787766659632325,0.03843293178942986
12,41,0.031791768968105316,-0.0002570205833762884,0.031791768968105316
12,89,0.03464091196656227,-0.01718922331929207,0.03464091196656227
12,94,0.011116782203316689,-0.03874538838863373,0.011116782203316689
12,97,0.033302661031484604,-0.017821164801716805,0.033302661031484604
12,108,0.019194945693016052,-0.005053593311458826,0.019194945693016052
12,119,0.012323162518441677,-0.004290186334401369,0.012323162518441677
12,125,0.02862565964460373,0.010840095579624176,0.020495587959885597
12,130,3.380894486326724e-05,-0.001230587367899716,3.380894486326724e-05
12,141,0.01956559345126152,-0.02565946988761425,0.01956559345126152
12,144,0.014747695997357368,-0.010195889510214329,0.014747695997357368
12,146,0.024297676980495453,-0.023319153115153313,0.024297676980495453
12,147,0.014272096566855907,-0.01026195753365755,0.014272096566855907
12,159,0.019372984766960144,-0.008336889557540417,0.019372984766960144
12,162,0.020372338593006134,-0.00418630288913846,0.020372338593006134
12,171,0.013659506104886532,-0.019194165244698524,0.013659506104886532
12,174,0.031161077320575714,0.008339352905750275,0.024906562641263008
12,176,0.022584661841392517,0.0013901436468586326,0.021542054106248543
12,177,0.009094791486859322,-0.008692055009305477,0.009094791486859322
12,181,0.02673332951962948,-0.002906516194343567,0.02673332951962948
12,192,0.04184133559465408,-0.012001910246908665,0.04184133559465408
12,197,0.03071250207722187,-0.020520241931080818,0.03071250207722187
12,198,0.00534798763692379,0.012430758215487003,-0.0039750810246914625
12,208,0.03076518140733242,0.004140584263950586,0.02765974320936948
12,210,0.023638524115085602,0.0014147126348689198,0.022577489638933912
12,217,0.0377168282866478,-0.013226022943854332,0.0377168282866478
