layer,expert,precise_target_grad_l2,precise_control_grad_l2,precise_grad_dot,precise_grad_cosine,precise_grad_specific,precise_grad_ratio
30,229,5.450776482528476,4.028725827238087,12.345168516039848,0.5621742334544312,2.4292321120999114,1.3529777692178995
25,168,4.527547125736964,2.9616638339502646,7.175014495849609,0.5350865582749625,2.306299250274266,1.5287174303292204
24,153,4.3993745554379,2.844166400312189,7.745699882507324,0.6190343170695883,2.2662497552037584,1.5468063172933402
23,28,4.041774171533377,2.6802866185350718,6.146164655685425,0.5673498030380911,2.031559207632073,1.5079634183828172
29,194,3.890162735405895,3.4044198535410657,4.283368349075317,0.3234257093739631,1.3368478452500958,1.1426800755372306
26,134,3.76387990189559,2.5894245711803934,4.76326048374176,0.48872584906569344,1.8218114735102948,1.453558425213508
36,252,3.761063911903142,2.4251016103948606,2.7672343254089355,0.30339280878872593,1.9422377041069965,1.5508892063657513
34,89,3.608883052179422,0.014895910482375988,2.087214807033888e-05,0.00038826414316526614,3.59771111931764,242.27341163247308
32,227,3.119255049487172,0.042095399172415685,0.00044294064355199225,0.003373339202555171,3.08768350010786,74.09966672692966
31,249,3.1332796656970245,0.02533036770832673,-0.0003342086165503133,-0.004210919975558415,3.1142818899157794,123.69657249560338
32,12,2.450778616556316,0.02546304852768877,-0.0002706043637772382,-0.004336309935938262,2.4316813301605493,96.24843678065754
31,38,3.7393785737632825,2.1464416110887417,2.899175763130188,0.3612068943455125,2.1295473654467263,1.7421291846204991
6,242,0.452071115296443,0.01738523450664739,0.00010974520409945399,0.013963626967272103,0.43903218941645744,26.00316464512381
33,154,1.9403474096277928,0.02530444287215431,6.171700078994036e-06,0.00012569804925327327,1.9213690774736771,76.6801078907105
21,60,1.9486145734435238,0.13676821461004773,0.0338657982647419,0.1270720958924919,1.846038412485988,14.247568990976069
5,45,0.5774373462572336,0.04493391222974825,5.220730599830858e-06,0.00020121121422138856,0.5437369120849225,12.85081395298791
23,176,1.3978230708929509,0.08170229300141729,0.021471887826919556,0.1880112254609604,1.3365463511418878,17.108737338027883
36,229,0.41211519869987834,0.3610018416850434,0.0961498785763979,0.6462799625364203,0.14136381743609577,1.1415875242494948
38,60,0.7775895003417405,0.7709954124674767,0.3417905122041702,0.5701089004993122,0.19934294099113292,1.0085526940454181
10,66,1.207320292903914,0.004563873083501589,-5.696275366062764e-06,-0.0010337961643661882,1.2038973880912878,264.5385335108991
9,123,0.11380354123269218,0.05503823851651536,0.0023492780164815485,0.37507154079394284,0.07252486234530565,2.0677177231330788
33,234,2.068590160314605,1.6787546095568215,1.0168416798114777,0.2928138849542871,0.8095242031469889,1.2322171141257297
9,222,0.0012742169434391889,0.004969572430662053,4.066303773697655e-07,0.06421513784081688,-0.002452962379557351,0.2564037371345913
36,95,0.004518883884018867,0.3379253468837173,-5.8685296835392364e-06,-0.003843061685025942,-0.2489251262787691,0.013372432478586691
33,1,0.005641805874247193,2.2299561454326806,-1.7523811038699932e-05,-0.0013928812766226726,-1.6668253032002633,0.0025300075455743894
