layer,expert,target_delta_nll,control_delta_nll,causal_specificity
25,176,0.006861931644380093,-0.015634432435035706,0.006861931644380093
25,187,0.013145544566214085,-0.00859875325113535,0.013145544566214085
25,195,0.0049380832351744175,-0.0076667023822665215,0.0049380832351744175
25,198,-0.00018923640891443938,-0.012280869297683239,-0.00018923640891443938
25,205,0.009117825888097286,-0.010675055906176567,0.009117825888097286
25,210,0.005589639768004417,-0.004321453161537647,0.005589639768004417
25,239,0.004174879752099514,-0.004109981004148722,0.004174879752099514
25,248,0.009548491798341274,-0.012147989124059677,0.009548491798341274
36,13,0.0024226009845733643,0.006588995456695557,-0.0025191456079483032
36,35,-0.0005739435437135398,0.005143735557794571,-0.004431745212059468
36,41,-0.0007986107375472784,0.004294080659747124,-0.004019171232357621
36,98,-0.0016202282859012485,-0.0013458854518830776,-0.0016202282859012485
36,104,0.0011040508979931474,0.00015426099707838148,0.0009883551501843613
36,107,-0.0013769242214038968,0.0034876263234764338,-0.003992643964011222
36,122,-0.00068176060449332,0.003993070684373379,-0.003676563617773354
36,138,0.00048213094123639166,0.00013174355262890458,0.00038332327676471323
36,154,-5.873739792150445e-05,0.002446308033540845,-0.0018934684230771381
36,159,0.0009065574267879128,0.002167248632758856,-0.000718879047781229
36,168,0.0005997169064357877,0.0003148156392853707,0.00036360517697175965
36,183,0.0014260509051382542,0.0006021338631398976,0.000974450507783331
36,190,-0.0011532804928719997,0.0003271764435339719,-0.0013986628255224787
36,191,-0.0004081869265064597,0.00262284092605114,-0.0023753176210448146
36,204,-0.004908062983304262,-0.0007652086205780506,-0.004908062983304262
36,205,0.014388194307684898,-0.00025361598818562925,0.014388194307684898
36,221,-0.0010866886004805565,-0.002275133738294244,-0.0010866886004805565
36,224,-0.00015826344315428287,-0.0002849239099305123,-0.00015826344315428287
36,227,-0.00015312552568502724,0.0021646576933562756,-0.001776618795702234
36,229,0.5422250628471375,0.5105193853378296,0.15933552384376526
36,234,0.0,-0.0008605015464127064,0.0
36,242,-0.0011748808901757002,0.0006726115825586021,-0.0016793395770946518
36,247,-0.0057633621618151665,0.003935764543712139,-0.00871518556959927
38,2,2.7005076844943687e-05,9.61559999268502e-05,-4.511192310019396e-05
38,9,-0.00044035076280124485,0.005299306008964777,-0.004414830269524828
38,31,-0.00028240442043170333,0.0003381669521331787,-0.0005360296345315874
38,51,0.0005376916960813105,-0.015484120696783066,0.0005376916960813105
38,60,0.5271987318992615,0.3685604929924011,0.25077836215496063
38,71,-0.0004475733730942011,0.0017489570891484618,-0.0017592911899555475
38,104,0.0,0.0,0.0
38,116,0.0003560322511475533,-0.0005862558027729392,0.0003560322511475533
38,118,0.0012670239666476846,0.0005443876725621521,0.0008587332122260705
38,122,0.0034330335911363363,0.0019239825196564198,0.0019900467013940215
38,125,0.006195253226906061,-0.007619285024702549,0.006195253226906061
38,129,-3.582239287425182e-07,0.0003694635524880141,-0.0002774558882947531
38,131,0.00011490732140373439,0.0001025009187287651,3.803163235716056e-05
38,155,0.0002508389879949391,0.00041445254464633763,-6.000042048981413e-05
38,157,-0.00010165214189328253,0.0006903338362462819,-0.0006194025190779939
38,179,0.0013414394343271852,-0.0018822044366970658,0.0013414394343271852
38,188,0.0,0.0,0.0
38,203,0.001692996360361576,-0.0020207155030220747,0.001692996360361576
38,205,-0.00027619540924206376,-8.620083099231124e-05,-0.00027619540924206376
38,215,-0.0010941907530650496,0.0006012892699800432,-0.001545157705550082
38,234,0.004155001603066921,-0.001503602834418416,0.004155001603066921
38,245,1.8818080206983723e-05,0.0005182778695598245,-0.00036989032196288463
38,251,0.0038864135276526213,-0.00314859626814723,0.0038864135276526213
