layer,expert,precise_target_grad_l2,precise_control_grad_l2,precise_grad_dot,precise_grad_cosine,precise_grad_specific,precise_grad_ratio
21,210,0.024677183735157163,0.03757037451758395,0.0003270316228736192,0.35273506175372904,-0.003500597153030801,0.6568255986628706
36,160,0.0,0.0,0.0,0.0,0.0,0.0
5,137,0.10022500473787482,0.05419189171624154,-1.4514051144942641e-05,-0.0026722571770610142,0.05958108595069367,1.8494465050384563
23,227,0.019395594070735996,0.0548154555901385,0.00012269632134120911,0.11540521322396727,-0.021715997621867877,0.35383440421265966
26,2,0.09522744119889562,0.19093539751115868,0.0007682820141781121,0.042254415813210607,-0.047974106934473376,0.49874168142568526
3,202,0.12845087173795516,0.1351754222485345,0.008946963818743825,0.515277157322258,0.027069305051554304,0.9502531569743072
7,7,0.0,0.007724472087554611,0.0,0.0,-0.005793354065665958,0.0
10,147,0.028516233022132107,0.03629007622162145,0.00036036071833223104,0.3482229646806491,0.0012986758559160212,0.7857859776099476
28,198,0.0,0.015246820762924562,0.0,0.0,-0.01143511557219342,0.0
25,168,3.8366090765463445,4.1724375941944905,7.689778089523315,0.4803705866689085,0.7072808809004769,0.9195126325876424
24,153,3.453375138418815,3.6297157788991687,6.498941659927368,0.518473138356998,0.7310883042444383,0.9514175072587125
28,149,3.1820379094635536,2.8583201145796964,3.5404685735702515,0.38926425800847564,1.0382978235287812,1.1132545627872563
23,28,3.2783280214293486,3.2387079526055613,4.210939645767212,0.3966019300109951,0.8492970569751779,1.0122332946973192
28,138,3.074495276455702,1.3898568764421062,2.326167643070221,0.5443736560053464,2.0321026191241227,2.212094877224976
18,43,3.2617342463142367,2.940211485308263,5.263484954833984,0.5488406154535842,1.0565756323330393,1.1093536171161356
26,134,3.1505485253870447,3.520998903854533,4.7026859521865845,0.4239297688795006,0.5097993474961449,0.8947882721398064
29,250,2.929976182066157,3.0779528884405414,3.765357792377472,0.4175227957865547,0.6215115157357514,0.9519236610374796
28,128,0.9740803110099345,0.0021569392184896557,5.207990852795774e-06,0.0024787774728713126,0.9724626065960673,451.60304110952535
21,36,2.95629595505076,2.1399122847646854,3.0082755088806152,0.4755254080636068,1.351361741477246,1.38150333361653
29,10,0.907931543578176,0.0,0.0,0.0,0.907931543578176,907931543578.176
30,63,0.8280350528308238,0.022429498666541755,-5.548138142330572e-05,-0.0029873009532681775,0.8112129288309174,36.917234089992945
22,210,2.112519583526669,1.2057027820751538,1.3459466695785522,0.5284292457784227,1.2082424969703036,1.7521064187054678
36,128,1.0128980266331504,0.06793709502871517,0.0009702233655843884,0.014099348059326229,0.9619452053616141,14.909351455049945
22,216,1.0501984749268047,0.6069562421333953,0.016060769092291594,0.025196346535945824,0.5949812933267583,1.7302704907255317
6,0,0.48927321571575194,0.18016680770072158,0.0014371414436027408,0.016303216212556194,0.35414810994021073,2.7156678966404124
15,193,0.7545629418298431,0.07461955521569104,0.0016036411398090422,0.028481250976766567,0.6985982754180748,10.112134006141341
18,97,0.5323956002394314,0.5764915226199728,0.0015519035223405808,0.005056352417213009,0.10002695827445185,0.9235098511404595
9,76,0.23941143320127067,0.007112186431998321,-9.379870675729762e-06,-0.005508696324037071,0.23407729337727193,33.66214250100032
14,20,0.24799172847214887,0.11386063206812266,0.0017066375585272908,0.06044084301037937,0.16259625442105688,2.178028735354268
8,104,0.344886936997398,0.07241360552856882,8.476225411868654e-05,0.0033939510978207204,0.29057673285097135,4.762736705004551
27,23,0.5416177985876683,0.002450144392743198,-5.1607715931822895e-06,-0.003888929154802477,0.539780190293111,221.05546104579332
38,60,0.3239869616294614,0.8397258054729243,0.18359975516796112,0.6748497092034059,-0.3058073924752318,0.38582470553779125
36,229,0.20312294821436527,0.48671286466111013,0.05699719302356243,0.5765296552465867,-0.16191170028146734,0.4173363043431757
17,103,0.8635833694885986,0.7256174093534505,0.18450027704238892,0.2944320334497345,0.31937031247351066,1.1901359564358995
17,14,2.52453343830414,2.4109828526896964,2.73380446434021,0.4491508225091014,0.7162962987868677,1.0470972182513532
17,33,1.5747477586787495,1.3982007556184788,1.0701452791690826,0.48602902843844076,0.5260971919648905,1.1262672776779117
25,63,0.5838990547853604,0.560153849981,0.0063724325154908,0.019483193665009276,0.16378366729961036,1.042390505401549
