layer,expert,panel_group,selection_supervised_routing_mass,selection_supervised_selected_rate,global_target_grad_bf16,global_control_grad_bf16,global_grad_specific_bf16,precise_target_grad_l2,precise_control_grad_l2,precise_grad_dot,precise_grad_cosine,precise_grad_specific,precise_grad_ratio
34,239,sentinel,0.1455758465627002,0.8641896220371557,1.6505783796310425,0.0050076958723366,1.64682260772679,1.6770516228689003,0.0046870512905903,5.160583896213211e-06,0.0006565271725959,1.6735363344009575,357.80526359460225
36,252,sentinel,0.023320356292040358,0.11467008327994875,1.5800461769104004,4.570921897888184,-1.8481452465057373,1.5786795444427768,3.894445665159471,1.188215255737305,0.1932660156563197,-1.3421547044268265,0.4053669456902609
30,31,sentinel,0.23664248928971812,0.9577194106342088,1.502492904663086,0.0284583903849124,1.4811491118744016,1.5467633293765022,0.0245410080474055,0.0001491486145823,0.0039291893523574,1.528357573340948,63.02770148339513
27,254,sentinel,0.23809169302530428,0.9320948110185778,1.3883612155914309,0.0551568642258644,1.3469935674220324,1.3703456913789749,0.0505942457052142,0.0003934766427846,0.0056752852273278,1.332400007100064,27.0850108001642
35,255,sentinel,0.2079357120335522,0.9468289557975657,1.26911461353302,0.0108207678422331,1.2609990376513451,1.2734995867800032,0.0090904806121689,-7.480191925424151e-06,-0.000646140685019,1.2666817263208765,140.09155741833342
29,93,sentinel,0.2925669580297085,0.9590006406149904,1.1939468383789062,0.0111037222668528,1.1856190466787666,1.18321831417315,0.0096056285193457,-4.841227200813592e-05,-0.0042595605338952,1.1760140927836409,123.17968695822078
30,90,sentinel,0.0461808961603139,0.2889173606662396,1.1845149993896484,0.0095889242365956,1.1773233062122015,1.2492366486508275,0.0080177490984834,-1.65653495969309e-05,-0.0016538778373248,1.2432233368269652,155.80889762830208
36,41,sentinel,0.24825942279588406,0.9692504804612428,1.2255859375,0.0943866148591041,1.154795976355672,1.3127647995631264,0.0788828820501895,0.0008687665686011,0.008389448409463,1.2536026380254843,16.641947725885988
26,165,sentinel,0.09634608599255286,0.4964766175528507,1.104378342628479,0.0,1.104378342628479,1.0924369696279688,0.0053926849761907,-6.088127065595472e-05,-0.0103343286383152,1.0883924558958258,202.57756094572872
6,91,sentinel,0.33570853018898145,0.9679692504804612,0.4404746294021606,0.0798650756478309,0.3805758226662874,0.4379398825281075,0.0682124295557013,-3.536190342856571e-05,-0.0011837435290842,0.3867805603613314,6.420235804151665
