layer,expert,selection_supervised_positions,selection_supervised_selected_hits,selection_supervised_selected_rate,selection_supervised_routing_mass,routing_rank
34,57,1561,19,0.012171684817424727,0.001963134609224856,3839
25,125,1561,30,0.019218449711723255,0.001959068205477258,3840
6,79,1561,42,0.026905829596412557,0.001958599005044843,3841
3,101,1561,35,0.02242152466367713,0.0019534378002882768,3842
10,242,1561,33,0.02114029468289558,0.0019515609985586162,3843
9,237,1561,32,0.020499679692504803,0.0019512481982703394,3844
30,209,1561,44,0.028187059577194105,0.0019498405969730942,3845
9,162,1561,30,0.019218449711723255,0.001949371396540679,3846
14,89,1561,30,0.019218449711723255,0.0019490585962524023,3847
11,146,1561,27,0.01729660474055093,0.0019490585962524023,3848
9,80,1561,27,0.01729660474055093,0.0019437409913516976,3849
27,249,1561,32,0.020499679692504803,0.0019415513893337605,3850
29,117,1561,24,0.015374759769378604,0.0019412385890454837,3851
36,102,1561,37,0.02370275464445868,0.0019398309877482383,3852
17,212,1561,27,0.01729660474055093,0.0019390489870275464,3853
7,94,1561,30,0.019218449711723255,0.001938423386450993,3854
31,120,1561,39,0.024983984625240232,0.0019382669863068547,3855
10,206,1561,32,0.020499679692504803,0.0019381105861627163,3856
13,4,1561,33,0.02114029468289558,0.0019377977858744395,3857
33,211,1561,42,0.026905829596412557,0.0019365465847213325,3858
17,143,1561,35,0.02242152466367713,0.0019356081838565022,3859
1,51,1561,28,0.017937219730941704,0.0019356081838565022,3860
35,38,1561,26,0.016655989750160152,0.001935138983424087,3861
12,162,1561,34,0.021780909673286355,0.0019348261831358103,3862
24,88,1561,25,0.016015374759769378,0.001932167380685458,3863
20,81,1561,37,0.02370275464445868,0.0019316981802530429,3864
5,5,1561,23,0.014734144778987828,0.0019315417801089045,3865
4,229,1561,33,0.02114029468289558,0.0019313853799647661,3866
34,117,1561,40,0.025624599615631006,0.0019296649783792441,3867
6,128,1561,32,0.020499679692504803,0.0019288829776585522,3868
5,7,1561,38,0.024343369634849454,0.0019255985746316465,3869
11,18,1561,28,0.017937219730941704,0.0019243473734785394,3870
1,98,1561,10,0.0064061499039077515,0.0019205937700192185,3871
35,69,1561,31,0.01985906470211403,0.0019188733684336963,3872
16,56,1561,38,0.024343369634849454,0.0019185605681454195,3873
20,107,1561,38,0.024343369634849454,0.0019171529668481743,3874
14,38,1561,27,0.01729660474055093,0.001914963364830237,3875
39,28,1561,38,0.024343369634849454,0.001914103164037476,3876
30,112,1561,24,0.015374759769378604,0.0019137121636771301,3877
33,187,1561,22,0.014093529788597053,0.0019135557635329918,3878
23,203,1561,30,0.019218449711723255,0.0019133993633888534,3879
11,148,1561,31,0.01985906470211403,0.0019115225616591928,3880
9,243,1561,30,0.019218449711723255,0.0019115225616591928,3881
27,45,1561,35,0.02242152466367713,0.001909958560217809,3882
28,251,1561,40,0.025624599615631006,0.0019065177570467648,3883
10,32,1561,32,0.020499679692504803,0.001904015354740551,3884
9,235,1561,26,0.016655989750160152,0.001904015354740551,3885
6,112,1561,31,0.01985906470211403,0.0019026077534433055,3886
11,229,1561,30,0.019218449711723255,0.0019021385530108904,3887
17,24,1561,31,0.01985906470211403,0.001899010550128123,3888
34,180,1561,31,0.01985906470211403,0.001899010550128123,3889
11,46,1561,27,0.01729660474055093,0.0018983849495515695,3890
13,188,1561,26,0.016655989750160152,0.0018980721492632927,3891
27,153,1561,34,0.021780909673286355,0.0018972901485426008,3892
34,23,1561,38,0.024343369634849454,0.001895256946668802,3893
29,8,1561,34,0.021780909673286355,0.001894005745515695,3894
11,159,1561,27,0.01729660474055093,0.001894005745515695,3895
27,44,1561,35,0.02242152466367713,0.0018929109445067266,3896
22,41,1561,30,0.019218449711723255,0.0018915033432094811,3897
3,91,1561,25,0.016015374759769378,0.0018908777426329276,3898
16,140,1561,38,0.024343369634849454,0.0018883753403267137,3899
9,177,1561,20,0.012812299807815503,0.00188681133888533,3900
28,87,1561,32,0.020499679692504803,0.0018846217368673928,3901
37,222,1561,33,0.02114029468289558,0.0018839961362908393,3902
30,94,1561,39,0.024983984625240232,0.001882275734705317,3903
17,75,1561,35,0.02242152466367713,0.0018816501341287636,3904
33,177,1561,37,0.02370275464445868,0.0018797733323991032,3905
28,95,1561,38,0.024343369634849454,0.0018789913316784113,3906
7,176,1561,26,0.016655989750160152,0.0018783657311018578,3907
30,186,1561,36,0.023062139654067906,0.001878052930813581,3908
21,67,1561,27,0.01729660474055093,0.001878052930813581,3909
1,87,1561,30,0.019218449711723255,0.0018771145299487507,3910
5,200,1561,26,0.016655989750160152,0.0018764889293721974,3911
12,48,1561,37,0.02370275464445868,0.0018761761290839207,3912
33,176,1561,24,0.015374759769378604,0.0018758633287956439,3913
8,42,1561,35,0.02242152466367713,0.0018755505285073671,3914
25,178,1561,18,0.011531069827033953,0.0018752377282190904,3915
19,18,1561,32,0.020499679692504803,0.0018746121276425368,3916
2,91,1561,30,0.019218449711723255,0.0018746121276425368,3917
29,99,1561,39,0.024983984625240232,0.0018699201233183856,3918
29,87,1561,32,0.020499679692504803,0.0018699201233183856,3919
36,144,1561,30,0.019218449711723255,0.001869294522741832,3920
10,136,1561,24,0.015374759769378604,0.0018689817224535553,3921
17,136,1561,27,0.01729660474055093,0.0018683561218770018,3922
28,81,1561,39,0.024983984625240232,0.0018678869214445869,3923
35,170,1561,27,0.01729660474055093,0.0018661665198590647,3924
3,222,1561,26,0.016655989750160152,0.001865853719570788,3925
28,206,1561,41,0.02626521460602178,0.0018649153187059577,3926
34,88,1561,36,0.023062139654067906,0.001859128513372838,3927
3,12,1561,39,0.024983984625240232,0.0018589721132286996,3928
20,104,1561,31,0.01985906470211403,0.001857095311499039,3929
14,139,1561,30,0.019218449711723255,0.0018552185097693787,3930
38,17,1561,27,0.01729660474055093,0.0018552185097693787,3931
19,70,1561,20,0.012812299807815503,0.001853341708039718,3932
6,142,1561,34,0.021780909673286355,0.0018530289077514413,3933
36,109,1561,27,0.01729660474055093,0.0018530289077514413,3934
39,234,1561,26,0.016655989750160152,0.0018524033071748878,3935
7,31,1561,28,0.017937219730941704,0.0018508393057335042,3936
1,117,1561,27,0.01729660474055093,0.0018505265054452275,3937
24,4,1561,25,0.016015374759769378,0.0018505265054452275,3938
30,133,1561,43,0.02754644458680333,0.001850370105301089,3939
20,220,1561,30,0.019218449711723255,0.0018502137051569507,3940
27,136,1561,26,0.016655989750160152,0.0018495881045803972,3941
26,223,1561,27,0.01729660474055093,0.0018492753042921204,3942
13,29,1561,23,0.014734144778987828,0.0018477113028507366,3943
16,147,1561,32,0.020499679692504803,0.0018458345011210762,3944
3,70,1561,31,0.01985906470211403,0.0018445832999679692,3945
10,73,1561,29,0.018577834721332478,0.0018420808976617553,3946
13,215,1561,11,0.007046764894298526,0.0018417680973734786,3947
25,140,1561,31,0.01985906470211403,0.0018405168962203715,3948
18,80,1561,24,0.015374759769378604,0.0018367632927610506,3949
18,145,1561,26,0.016655989750160152,0.0018358248918962203,3950
3,50,1561,30,0.019218449711723255,0.0018336352898782832,3951
18,144,1561,27,0.01729660474055093,0.0018336352898782832,3952
13,110,1561,21,0.013452914798206279,0.0018317584881486226,3953
34,172,1561,39,0.024983984625240232,0.0018314456878603458,3954
15,3,1561,39,0.024983984625240232,0.0018305072869955158,3955
10,95,1561,29,0.018577834721332478,0.0018305072869955158,3956
20,103,1561,27,0.01729660474055093,0.0018305072869955158,3957
26,13,1561,25,0.016015374759769378,0.001829412485986547,3958
33,2,1561,38,0.024343369634849454,0.0018286304852658552,3959
1,243,1561,27,0.01729660474055093,0.0018286304852658552,3960
29,172,1561,25,0.016015374759769378,0.0018286304852658552,3961
28,211,1561,24,0.015374759769378604,0.0018284740851217168,3962
17,62,1561,40,0.025624599615631006,0.0018283176849775784,3963
34,146,1561,32,0.020499679692504803,0.0018267536835361948,3964
29,102,1561,34,0.021780909673286355,0.001826440883247918,3965
39,110,1561,28,0.017937219730941704,0.0018261280829596413,3966
14,239,1561,29,0.018577834721332478,0.0018258152826713646,3967
8,168,1561,27,0.01729660474055093,0.0018255024823830878,3968
11,45,1561,31,0.01985906470211403,0.0018242512812299808,3969
2,122,1561,29,0.018577834721332478,0.0018242512812299808,3970
30,232,1561,30,0.019218449711723255,0.0018240948810858424,3971
39,188,1561,48,0.03074951953875721,0.0018237820807975656,3972
24,175,1561,23,0.014734144778987828,0.0018236256806534272,3973
26,42,1561,27,0.01729660474055093,0.0018226872797885972,3974
12,29,1561,39,0.024983984625240232,0.0018220616792120436,3975
15,209,1561,15,0.009609224855861628,0.0018217488789237669,3976
36,155,1561,24,0.015374759769378604,0.0018208104780589366,3977
23,218,1561,34,0.021780909673286355,0.0018206540779147982,3978
2,116,1561,26,0.016655989750160152,0.0018204976777706598,3979
13,198,1561,26,0.016655989750160152,0.0018198720771941063,3980
16,82,1561,41,0.02626521460602178,0.0018195592769058295,3981
19,180,1561,24,0.015374759769378604,0.0018192464766175528,3982
8,177,1561,33,0.02114029468289558,0.0018190900764734144,3983
34,215,1561,32,0.020499679692504803,0.0018190900764734144,3984
38,237,1561,27,0.01729660474055093,0.0018176824751761692,3985
32,40,1561,37,0.02370275464445868,0.0018173696748878924,3986
34,214,1561,38,0.024343369634849454,0.0018165876741672005,3987
15,25,1561,38,0.024343369634849454,0.0018158056734465086,3988
19,88,1561,25,0.016015374759769378,0.0018154928731582318,3989
31,61,1561,38,0.024343369634849454,0.0018126776705637412,3990
16,253,1561,34,0.021780909673286355,0.0018123648702754644,3991
4,137,1561,31,0.01985906470211403,0.0018120520699871877,3992
32,123,1561,39,0.024983984625240232,0.0018115828695547725,3993
39,186,1561,32,0.020499679692504803,0.0018108008688340806,3994
9,189,1561,25,0.016015374759769378,0.0018108008688340806,3995
38,124,1561,26,0.016655989750160152,0.0018104880685458039,3996
3,30,1561,24,0.015374759769378604,0.0018104880685458039,3997
16,212,1561,36,0.023062139654067906,0.0018101752682575273,3998
10,156,1561,37,0.02370275464445868,0.0018082984665278668,3999
5,219,1561,16,0.010249839846252402,0.0018082984665278668,4000
38,255,1561,29,0.018577834721332478,0.00180798566623959,4001
27,157,1561,27,0.01729660474055093,0.0018070472653747597,4002
3,160,1561,26,0.016655989750160152,0.0018070472653747597,4003
11,170,1561,31,0.01985906470211403,0.0018057960642216529,4004
13,224,1561,28,0.017937219730941704,0.0018057960642216529,4005
21,246,1561,29,0.018577834721332478,0.001804232062780269,4006
20,182,1561,17,0.010890454836643177,0.0018023552610506085,4007
34,40,1561,33,0.02114029468289558,0.0018006348594650865,4008
9,249,1561,29,0.018577834721332478,0.0018004784593209481,4009
12,182,1561,27,0.01729660474055093,0.0018001656590326714,4010
36,181,1561,21,0.013452914798206279,0.0017998528587443946,4011
33,94,1561,41,0.02626521460602178,0.0017989144578795643,4012
31,50,1561,32,0.020499679692504803,0.0017989144578795643,4013
19,208,1561,20,0.012812299807815503,0.0017989144578795643,4014
26,108,1561,29,0.018577834721332478,0.0017976632567264575,4015
29,193,1561,31,0.01985906470211403,0.0017968812560057656,4016
23,128,1561,32,0.020499679692504803,0.0017951608544202434,4017
28,14,1561,29,0.018577834721332478,0.0017948480541319666,4018
37,68,1561,27,0.01729660474055093,0.0017948480541319666,4019
15,157,1561,33,0.02114029468289558,0.0017942224535554131,4020
3,198,1561,22,0.014093529788597053,0.0017935968529788598,4021
6,7,1561,35,0.02242152466367713,0.001792032851537476,4022
27,125,1561,33,0.02114029468289558,0.0017918764513933376,4023
26,10,1561,20,0.012812299807815503,0.0017914072509609225,4024
19,2,1561,41,0.02626521460602178,0.0017901560498078154,4025
6,192,1561,25,0.016015374759769378,0.0017862460462043561,4026
29,151,1561,34,0.021780909673286355,0.0017843692444746958,4027
33,104,1561,33,0.02114029468289558,0.0017813976417360667,4028
34,99,1561,26,0.016655989750160152,0.0017809284413036516,4029
28,15,1561,36,0.023062139654067906,0.0017793644398622678,4030
21,189,1561,31,0.01985906470211403,0.0017792080397181294,4031
7,47,1561,27,0.01729660474055093,0.0017788952394298526,4032
33,107,1561,35,0.02242152466367713,0.0017776440382767456,4033
29,168,1561,33,0.02114029468289558,0.001774828835682255,4034
33,73,1561,29,0.018577834721332478,0.001774046834961563,4035
31,201,1561,31,0.01985906470211403,0.0017738904348174247,4036
28,25,1561,28,0.017937219730941704,0.0017738904348174247,4037
8,211,1561,20,0.012812299807815503,0.001773577634529148,4038
29,60,1561,37,0.02370275464445868,0.0017726392336643178,4039
3,254,1561,21,0.013452914798206279,0.001772326433376041,4040
34,53,1561,36,0.023062139654067906,0.0017685728299167201,4041
10,38,1561,32,0.020499679692504803,0.0017676344290518899,4042
31,241,1561,28,0.017937219730941704,0.001767321628763613,4043
22,106,1561,32,0.020499679692504803,0.0017663832278987828,4044
13,37,1561,27,0.01729660474055093,0.0017663832278987828,4045
11,100,1561,30,0.019218449711723255,0.0017645064261691224,4046
15,245,1561,38,0.024343369634849454,0.0017620040238629084,4047
21,17,1561,21,0.013452914798206279,0.001761065622998078,4048
17,76,1561,25,0.016015374759769378,0.0017607528227098013,4049
19,214,1561,31,0.01985906470211403,0.0017598144218449712,4050
27,171,1561,36,0.023062139654067906,0.0017591888212684177,4051
32,25,1561,34,0.021780909673286355,0.0017584068205477258,4052
6,80,1561,33,0.02114029468289558,0.0017566864189622036,4053
20,35,1561,24,0.015374759769378604,0.001756373618673927,4054
11,23,1561,23,0.014734144778987828,0.001756373618673927,4055
33,189,1561,33,0.02114029468289558,0.0017560608183856503,4056
36,2,1561,30,0.019218449711723255,0.001755904418241512,4057
20,72,1561,36,0.023062139654067906,0.0017555916179532352,4058
29,188,1561,22,0.014093529788597053,0.0017540276165118514,4059
17,48,1561,18,0.011531069827033953,0.0017532456157911594,4060
18,205,1561,28,0.017937219730941704,0.0017529328155028827,4061
34,154,1561,24,0.015374759769378604,0.0017529328155028827,4062
4,206,1561,27,0.01729660474055093,0.001752620015214606,4063
39,134,1561,18,0.011531069827033953,0.0017523072149263294,4064
1,11,1561,26,0.016655989750160152,0.0017504304131966688,4065
2,26,1561,25,0.016015374759769378,0.001750117612908392,4066
17,209,1561,18,0.011531069827033953,0.0017460512091607944,4067
3,117,1561,13,0.008327994875080076,0.0017454256085842408,4068
37,168,1561,33,0.02114029468289558,0.0017444872077194105,4069
9,12,1561,28,0.017937219730941704,0.0017438616071428572,4070
8,165,1561,32,0.020499679692504803,0.0017432360065663037,4071
33,11,1561,39,0.024983984625240232,0.0017418284052690583,4072
37,151,1561,22,0.014093529788597053,0.00174167200512492,4073
27,13,1561,35,0.02242152466367713,0.001740890004404228,4074
18,21,1561,26,0.016655989750160152,0.0017407336042600896,4075
23,133,1561,31,0.01985906470211403,0.001740108003683536,4076
20,61,1561,40,0.025624599615631006,0.0017396388032511212,4077
36,104,1561,26,0.016655989750160152,0.001739169602818706,4078
6,86,1561,39,0.024983984625240232,0.0017380748018097374,4079
11,233,1561,27,0.01729660474055093,0.0017372928010890454,4080
35,146,1561,24,0.015374759769378604,0.001737136400944907,4081
38,120,1561,17,0.010890454836643177,0.0017363544002242152,4082
15,246,1561,32,0.020499679692504803,0.0017360415999359384,4083
36,125,1561,31,0.01985906470211403,0.0017360415999359384,4084
30,78,1561,31,0.01985906470211403,0.0017357287996476619,4085
27,156,1561,31,0.01985906470211403,0.0017351031990711083,4086
8,251,1561,23,0.014734144778987828,0.0017332263973414478,4087
13,134,1561,22,0.014093529788597053,0.0017332263973414478,4088
16,203,1561,32,0.020499679692504803,0.001732913597053171,4089
7,10,1561,22,0.014093529788597053,0.0017322879964766175,4090
26,125,1561,26,0.016655989750160152,0.0017304111947469571,4091
7,70,1561,15,0.009609224855861628,0.0017285343930172965,4092
25,62,1561,22,0.014093529788597053,0.001727908792440743,4093
23,88,1561,31,0.01985906470211403,0.0017275959921524665,4094
7,181,1561,25,0.016015374759769378,0.0017263447909993594,4095
27,93,1561,31,0.01985906470211403,0.001725719190422806,4096
29,133,1561,31,0.01985906470211403,0.0017230603879724536,4097
23,101,1561,30,0.019218449711723255,0.001721965586963485,4098
5,36,1561,26,0.016655989750160152,0.0017213399863869315,4099
35,171,1561,23,0.014734144778987828,0.001720714385810378,4100
4,177,1561,25,0.016015374759769378,0.0017200887852338244,4101
38,29,1561,29,0.018577834721332478,0.0017197759849455476,4102
21,97,1561,20,0.012812299807815503,0.0017191503843689943,4103
28,152,1561,32,0.020499679692504803,0.0017180555833600257,4104
16,101,1561,34,0.021780909673286355,0.001717742783071749,4105
4,163,1561,26,0.016655989750160152,0.0017172735826393338,4106
6,2,1561,39,0.024983984625240232,0.0017160223814862267,4107
9,244,1561,28,0.017937219730941704,0.0017138327794682896,4108
36,15,1561,32,0.020499679692504803,0.001711955977738629,4109
11,155,1561,25,0.016015374759769378,0.0017116431774503523,4110
16,43,1561,30,0.019218449711723255,0.0017107047765855222,4111
27,26,1561,30,0.019218449711723255,0.0017107047765855222,4112
17,92,1561,30,0.019218449711723255,0.0017103919762972454,4113
32,173,1561,41,0.02626521460602178,0.0017085151745675849,4114
15,122,1561,35,0.02242152466367713,0.0017085151745675849,4115
22,136,1561,38,0.024343369634849454,0.001708202374279308,4116
26,123,1561,18,0.011531069827033953,0.0017075767737027546,4117
22,114,1561,30,0.019218449711723255,0.0017053871716848175,4118
13,3,1561,28,0.017937219730941704,0.0017031975696668801,4119
1,96,1561,24,0.015374759769378604,0.0017031975696668801,4120
16,148,1561,35,0.02242152466367713,0.0017024155689461884,4121
5,30,1561,16,0.010249839846252402,0.0017019463685137733,4122
16,161,1561,32,0.020499679692504803,0.0017006951673606662,4123
25,38,1561,31,0.01985906470211403,0.0016988183656310057,4124
29,254,1561,28,0.017937219730941704,0.0016978799647661756,4125
36,251,1561,28,0.017937219730941704,0.0016975671644778988,4126
7,179,1561,28,0.017937219730941704,0.001697254364189622,4127
5,251,1561,20,0.012812299807815503,0.0016966287636130685,4128
27,124,1561,30,0.019218449711723255,0.0016963159633247918,4129
11,183,1561,23,0.014734144778987828,0.001696003163036515,4130
13,98,1561,23,0.014734144778987828,0.001696003163036515,4131
33,196,1561,31,0.01985906470211403,0.0016945955617392696,4132
24,154,1561,29,0.018577834721332478,0.0016944391615951314,4133
25,223,1561,26,0.016655989750160152,0.0016928751601537476,4134
21,77,1561,28,0.017937219730941704,0.0016916239590006406,4135
33,236,1561,40,0.025624599615631006,0.0016911547585682254,4136
25,29,1561,26,0.016655989750160152,0.0016903727578475335,4137
25,167,1561,26,0.016655989750160152,0.0016894343569827035,4138
27,30,1561,27,0.01729660474055093,0.001689277956838565,4139
8,93,1561,23,0.014734144778987828,0.00168880875640615,4140
14,60,1561,30,0.019218449711723255,0.0016884959561178732,4141
7,166,1561,22,0.014093529788597053,0.0016869319546764894,4142
34,185,1561,31,0.01985906470211403,0.0016866191543882126,4143
5,128,1561,29,0.018577834721332478,0.0016855243533792441,4144
34,241,1561,29,0.018577834721332478,0.0016839603519378603,4145
22,153,1561,31,0.01985906470211403,0.001682552750640615,4146
18,92,1561,29,0.018577834721332478,0.001682552750640615,4147
6,66,1561,32,0.020499679692504803,0.001681301549487508,4148
33,15,1561,36,0.023062139654067906,0.0016805195487668162,4149
36,142,1561,25,0.016015374759769378,0.0016797375480461243,4150
1,34,1561,25,0.016015374759769378,0.0016794247477578475,4151
25,169,1561,31,0.01985906470211403,0.0016791119474695707,4152
34,173,1561,18,0.011531069827033953,0.0016789555473254324,4153
11,175,1561,25,0.016015374759769378,0.001677860746316464,4154
14,188,1561,25,0.016015374759769378,0.0016769223454516336,4155
30,147,1561,43,0.02754644458680333,0.0016748891435778347,4156
33,48,1561,24,0.015374759769378604,0.0016734815422805895,4157
10,163,1561,22,0.014093529788597053,0.001672855941704036,4158
4,72,1561,26,0.016655989750160152,0.0016722303411274824,4159
2,113,1561,20,0.012812299807815503,0.0016712919402626521,4160
4,254,1561,14,0.008968609865470852,0.0016697279388212683,4161
17,27,1561,31,0.01985906470211403,0.0016687895379564382,4162
23,226,1561,36,0.023062139654067906,0.0016676947369474696,4163
18,194,1561,22,0.014093529788597053,0.0016675383368033312,4164
25,9,1561,21,0.013452914798206279,0.0016669127362267777,4165
6,246,1561,29,0.018577834721332478,0.001666599935938501,4166
1,29,1561,26,0.016655989750160152,0.0016647231342088406,4167
1,148,1561,26,0.016655989750160152,0.001664097533632287,4168
11,116,1561,25,0.016015374759769378,0.0016600311298846893,4169
31,116,1561,32,0.020499679692504803,0.0016589363288757207,4170
9,170,1561,27,0.01729660474055093,0.0016584671284433055,4171
32,112,1561,38,0.024343369634849454,0.0016583107282991671,4172
22,5,1561,31,0.01985906470211403,0.0016550263252722614,4173
2,144,1561,25,0.016015374759769378,0.0016547135249839846,4174
30,67,1561,30,0.019218449711723255,0.0016545571248398462,4175
9,176,1561,28,0.017937219730941704,0.0016522111226777707,4176
6,196,1561,34,0.021780909673286355,0.0016515855221012172,4177
35,169,1561,32,0.020499679692504803,0.0016515855221012172,4178
16,184,1561,35,0.02242152466367713,0.0016514291219570788,4179
1,93,1561,28,0.017937219730941704,0.0016509599215246637,4180
12,122,1561,20,0.012812299807815503,0.0016500215206598334,4181
28,65,1561,29,0.018577834721332478,0.0016484575192184498,4182
19,93,1561,28,0.017937219730941704,0.0016478319186418963,4183
23,148,1561,25,0.016015374759769378,0.0016472063180653427,4184
32,165,1561,34,0.021780909673286355,0.0016462679172005125,4185
16,133,1561,33,0.02114029468289558,0.0016453295163356822,4186
25,161,1561,26,0.016655989750160152,0.0016437655148942986,4187
30,144,1561,24,0.015374759769378604,0.0016428271140294683,4188
15,91,1561,34,0.021780909673286355,0.0016422015134529148,4189
8,185,1561,16,0.010249839846252402,0.0016390735105701474,4190
15,201,1561,18,0.011531069827033953,0.0016384479099935938,4191
26,132,1561,31,0.01985906470211403,0.0016379787095611787,4192
4,196,1561,24,0.015374759769378604,0.0016378223094170403,4193
34,142,1561,26,0.016655989750160152,0.001637665909272902,4194
19,169,1561,31,0.01985906470211403,0.00163688390855221,4195
19,164,1561,31,0.01985906470211403,0.0016362583079756567,4196
1,97,1561,27,0.01729660474055093,0.0016362583079756567,4197
34,123,1561,26,0.016655989750160152,0.00163594550768738,4198
3,105,1561,15,0.009609224855861628,0.0016334431053811659,4199
39,178,1561,27,0.01729660474055093,0.0016332085051649584,4200
7,73,1561,21,0.013452914798206279,0.0016328175048046123,4201
6,215,1561,31,0.01985906470211403,0.0016315663036515055,4202
28,178,1561,31,0.01985906470211403,0.001629689501921845,4203
39,37,1561,25,0.016015374759769378,0.0016290639013452914,4204
31,66,1561,44,0.028187059577194105,0.0016276563000480462,4205
36,213,1561,25,0.016015374759769378,0.0016262486987508008,4206
20,114,1561,37,0.02370275464445868,0.0016253102978859705,4207
5,179,1561,18,0.011531069827033953,0.0016243718970211402,4208
1,186,1561,22,0.014093529788597053,0.0016240590967328637,4209
20,213,1561,28,0.017937219730941704,0.0016228078955797566,4210
32,218,1561,25,0.016015374759769378,0.0016224950952914798,4211
7,48,1561,24,0.015374759769378604,0.0016168646901024983,4212
30,59,1561,33,0.02114029468289558,0.0016163954896700832,4213
22,111,1561,30,0.019218449711723255,0.0016154570888052531,4214
18,190,1561,24,0.015374759769378604,0.0016146750880845612,4215
23,80,1561,21,0.013452914798206279,0.001613736687219731,4216
21,1,1561,18,0.011531069827033953,0.0016124854860666239,4217
1,38,1561,26,0.016655989750160152,0.0016118598854900704,4218
32,212,1561,33,0.02114029468289558,0.0016098266836162716,4219
13,12,1561,22,0.014093529788597053,0.0016090446828955797,4220
10,180,1561,25,0.016015374759769378,0.0016074806814541961,4221
18,48,1561,24,0.015374759769378604,0.0016071678811659194,4222
34,187,1561,20,0.012812299807815503,0.001606229480301089,4223
16,45,1561,23,0.014734144778987828,0.0016052910794362588,4224
39,59,1561,26,0.016655989750160152,0.0016045090787155669,4225
26,75,1561,23,0.014734144778987828,0.0016043526785714285,4226
9,145,1561,16,0.010249839846252402,0.001603727077994875,4227
27,64,1561,32,0.020499679692504803,0.0016034142777065984,4228
17,181,1561,22,0.014093529788597053,0.0016034142777065984,4229
12,253,1561,34,0.021780909673286355,0.0016024758768417682,4230
34,49,1561,37,0.02370275464445868,0.0016023194766976298,4231
1,105,1561,26,0.016655989750160152,0.0016018502762652146,4232
29,131,1561,37,0.02370275464445868,0.0016004426749679692,4233
5,27,1561,18,0.011531069827033953,0.0015996606742472773,4234
1,52,1561,20,0.012812299807815503,0.0015987222733824472,4235
8,186,1561,10,0.0064061499039077515,0.0015971582719410634,4236
10,91,1561,25,0.016015374759769378,0.0015968454716527867,4237
13,252,1561,27,0.01729660474055093,0.0015962198710762331,4238
7,231,1561,24,0.015374759769378604,0.0015949686699231263,4239
6,236,1561,36,0.023062139654067906,0.0015912150664638052,4240
31,105,1561,27,0.01729660474055093,0.0015910586663196668,4241
11,24,1561,23,0.014734144778987828,0.0015905894658872518,4242
22,229,1561,35,0.02242152466367713,0.0015894946648782832,4243
23,30,1561,25,0.016015374759769378,0.001589025464445868,4244
26,244,1561,19,0.012171684817424727,0.0015862102618513774,4245
9,69,1561,23,0.014734144778987828,0.001585271860986547,4246
37,108,1561,22,0.014093529788597053,0.0015843334601217168,4247
9,138,1561,23,0.014734144778987828,0.0015827694586803332,4248
6,209,1561,19,0.012171684817424727,0.0015824566583920565,4249
38,114,1561,20,0.012812299807815503,0.001581831057815503,4250
37,88,1561,20,0.012812299807815503,0.0015802670563741191,4251
5,238,1561,11,0.007046764894298526,0.0015796414557975656,4252
27,18,1561,19,0.012171684817424727,0.0015787030549327353,4253
24,144,1561,22,0.014093529788597053,0.0015762006526265214,4254
18,149,1561,23,0.014734144778987828,0.0015740110506085843,4255
6,75,1561,18,0.011531069827033953,0.0015735418501761692,4256
35,90,1561,29,0.018577834721332478,0.001573072649743754,4257
2,159,1561,19,0.012171684817424727,0.001573072649743754,4258
34,113,1561,30,0.019218449711723255,0.0015727598494554773,4259
17,116,1561,34,0.021780909673286355,0.001572603449311339,4260
36,1,1561,30,0.019218449711723255,0.0015724470491672005,4261
27,90,1561,28,0.017937219730941704,0.0015721342488789238,4262
7,191,1561,23,0.014734144778987828,0.0015721342488789238,4263
37,55,1561,26,0.016655989750160152,0.0015715086483023702,4264
11,127,1561,18,0.011531069827033953,0.0015715086483023702,4265
10,173,1561,20,0.012812299807815503,0.0015699446468609866,4266
6,186,1561,35,0.02242152466367713,0.0015690062459961563,4267
17,110,1561,39,0.024983984625240232,0.001568849845852018,4268
29,210,1561,33,0.02114029468289558,0.0015677550448430493,4269
7,93,1561,23,0.014734144778987828,0.0015652526425368354,4270
30,77,1561,32,0.020499679692504803,0.0015635322409513132,4271
25,59,1561,22,0.014093529788597053,0.001563063040518898,4272
4,139,1561,15,0.009609224855861628,0.001563063040518898,4273
33,179,1561,29,0.018577834721332478,0.0015619682395099296,4274
5,117,1561,27,0.01729660474055093,0.0015611862387892377,4275
3,248,1561,23,0.014734144778987828,0.001560873438500961,4276
23,184,1561,17,0.010890454836643177,0.0015605606382126842,4277
39,127,1561,24,0.015374759769378604,0.0015602478379244074,4278
1,177,1561,23,0.014734144778987828,0.0015599350376361307,4279
25,245,1561,28,0.017937219730941704,0.001559622237347854,4280
34,2,1561,36,0.023062139654067906,0.0015594658372037155,4281
6,137,1561,33,0.02114029468289558,0.0015582146360506085,4282
27,123,1561,32,0.020499679692504803,0.0015577454356181936,4283
8,246,1561,23,0.014734144778987828,0.001555868633888533,4284
13,80,1561,20,0.012812299807815503,0.0015552430333119795,4285
23,211,1561,24,0.015374759769378604,0.0015536790318705959,4286
23,33,1561,28,0.017937219730941704,0.0015522714305733504,4287
32,83,1561,36,0.023062139654067906,0.0015513330297085202,4288
34,229,1561,20,0.012812299807815503,0.0015511766295643818,4289
19,163,1561,20,0.012812299807815503,0.001550863829276105,4290
